id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price
2321300351,2,1.0,1510,4032,1.5,0,0,3,8,1310,200,1935,0,98199,47.6371,-122.393,1700,4042,13.26212705890841
1138010520,3,1.75,1620,7330,1.0,0,0,4,7,1090,530,1974,0,98034,47.7148,-122.213,1380,7191,13.036807667689546
1423069129,4,1.75,2350,54450,1.0,0,0,4,7,1250,1100,1971,0,98027,47.4816,-122.005,2180,50529,13.014780393893403
9510900610,5,2.75,2300,7600,1.0,0,0,4,7,1400,900,1969,0,98023,47.3084,-122.372,1750,8500,12.591338447675579
8092000330,3,1.0,1100,10125,1.0,0,0,3,7,1100,0,1969,0,98042,47.367,-122.107,1570,10650,12.034696963475044
5468770250,4,2.5,2100,6783,2.0,0,0,3,8,2100,0,2003,0,98042,47.3504,-122.141,2100,6192,12.621491384816093
9831200500,5,3.75,6810,7500,2.5,0,0,3,13,6110,700,1922,0,98102,47.6285,-122.322,2660,7500,14.72336621440571
5126300770,3,2.5,2240,6000,2.0,0,0,3,8,2240,0,2003,0,98059,47.4837,-122.138,2400,6000,12.73670383776449
225039029,3,1.5,1940,5625,1.0,0,0,4,7,1440,500,1941,0,98117,47.6818,-122.388,1460,5500,13.171155446333852
2113701080,2,1.0,1100,4010,1.5,0,0,5,6,1100,0,1920,0,98106,47.5296,-122.351,980,4501,12.611541086966115
1377800010,3,1.0,1190,7000,1.0,0,0,3,7,1190,0,1943,0,98199,47.6453,-122.403,1350,7000,13.156766736486944
7452500815,2,1.0,960,5000,1.0,0,0,3,6,960,0,1951,0,98126,47.5188,-122.372,930,5000,12.267290032802917
3332500095,3,2.5,1800,3300,2.0,0,0,3,7,1690,110,2004,0,98118,47.5491,-122.276,1570,3902,12.896719202134523
203900380,3,1.0,1300,8800,1.0,0,0,3,7,1300,0,1977,0,98053,47.64,-121.966,1600,12210,12.6952322469573
2424059018,4,2.5,3270,35445,2.0,0,0,3,11,3270,0,1989,0,98006,47.548,-122.121,4180,32130,13.883170141017091
2768200210,2,2.5,1320,1157,2.0,0,0,3,8,990,330,2014,0,98107,47.6689,-122.363,1550,1519,13.120363378739663
4310700020,3,1.0,1100,5132,1.0,0,0,3,6,840,260,1948,0,98103,47.7011,-122.336,1280,5132,12.54254845357358
5318100840,4,3.5,3010,3600,2.0,0,0,3,9,2370,640,1999,0,98112,47.6341,-122.284,2650,4200,14.062371417145494
9315300260,2,1.75,1100,7600,1.0,0,0,3,6,1100,0,1980,0,98198,47.4136,-122.318,1230,7350,12.152940819974221
425059103,3,2.5,1860,10027,2.0,0,0,3,8,1860,0,1993,0,98033,47.6775,-122.165,1530,9204,13.345508528717259
6306100080,3,2.0,1430,10850,1.0,0,0,3,7,1430,0,1994,0,98001,47.2671,-122.233,1610,8015,12.367132260746633
59000445,4,2.75,2240,5400,2.0,0,0,4,7,1540,700,1940,0,98116,47.5785,-122.402,1830,5000,13.28787951079572
5249803010,4,2.0,1800,5465,1.0,0,0,3,7,900,900,1942,0,98118,47.561,-122.272,1400,5400,12.992256969959042
1646502055,3,1.0,1540,3399,1.5,0,0,3,7,1200,340,1926,0,98117,47.6853,-122.359,1500,3914,13.18082283341064
9826701345,3,2.5,1620,2640,2.0,0,0,4,7,1620,0,1900,1993,98122,47.6036,-122.305,1370,3840,13.118357364036902
4054700300,4,2.75,3310,50951,2.0,0,0,3,9,3310,0,1998,0,98077,47.7249,-122.027,3230,39340,13.429849547739444
4325700085,3,1.0,1310,8514,1.0,0,0,4,7,1310,0,1953,0,98133,47.7502,-122.353,1310,8514,12.940843898859598
7508700085,3,2.25,2950,8036,1.5,0,0,3,8,1950,1000,1963,0,98125,47.7239,-122.313,2060,7200,12.864889734328388
2946002914,3,1.75,2300,6200,1.0,0,0,4,7,1150,1150,1970,0,98198,47.4176,-122.323,1740,6600,12.691583538230217
8121200530,3,2.5,1710,8998,2.0,0,0,3,8,1710,0,1982,0,98052,47.7236,-122.11,1710,9859,13.079457964073546
8091670190,3,2.5,1760,5390,1.0,0,0,3,8,1760,0,2014,0,98038,47.3482,-122.042,2310,5117,12.854473474677707
1665400025,3,1.75,1590,7148,1.0,0,0,3,7,1590,0,1952,0,98166,47.4713,-122.344,1150,7280,12.464587201678082
7942601810,3,1.5,2120,4370,1.5,0,0,3,8,2120,0,1904,0,98122,47.606,-122.307,1960,5120,13.50558423989076
9830200230,2,1.75,1160,4848,2.0,0,1,4,7,1160,0,1949,0,98118,47.542,-122.265,1990,7440,12.871337193291367
705710640,3,2.5,1700,7000,2.0,0,0,3,7,1700,0,1996,0,98038,47.3798,-122.025,1950,7000,12.675923138051079
7116500925,4,2.0,1700,6025,1.0,0,0,3,6,1700,0,1978,0,98002,47.3029,-122.221,1320,5956,12.235636302128867
4077800029,4,1.75,1930,10210,1.5,0,2,3,8,1670,260,1941,0,98125,47.7078,-122.277,2730,6600,13.353476685668044
8563050350,4,2.25,2420,7725,1.0,0,0,4,8,1890,530,1972,0,98052,47.6287,-122.093,1740,7944,13.39239204133378
6021502750,3,1.5,1800,4700,1.0,0,0,3,7,1200,600,1941,0,98117,47.6858,-122.385,1580,4700,13.317109100286022
2878600200,3,1.0,1670,4080,1.0,0,0,3,7,1170,500,1967,0,98115,47.6899,-122.321,1560,4080,13.186278579318829
7625700020,1,1.0,640,4800,1.0,0,0,3,6,640,0,1918,0,98136,47.5551,-122.382,1250,2847,12.73670383776449
3670500465,3,2.5,1780,4050,2.0,0,0,3,7,1780,0,2001,0,98155,47.7346,-122.308,1571,4976,12.821260987319457
9550202870,2,1.75,1090,4590,1.0,0,0,4,7,790,300,1915,0,98105,47.6677,-122.324,1390,4080,12.940843898859598
2608300030,3,2.5,1800,5761,2.0,0,0,4,7,1800,0,1990,0,98106,47.5293,-122.363,1800,5952,12.9195149791344
2421059017,4,3.0,2830,213879,2.0,0,0,4,8,2830,0,1987,0,98092,47.2925,-122.107,2250,213008,13.217493541006709
3019300090,2,3.5,2560,5000,1.0,0,0,4,6,1280,1280,1944,0,98107,47.6681,-122.368,1390,4000,13.190023895035274
5145100180,3,1.0,1150,7486,1.0,0,0,3,7,1150,0,1970,0,98034,47.7261,-122.219,1510,7486,12.691583538230217
4217400120,3,1.5,2390,4000,1.5,0,0,3,9,1690,700,1936,0,98105,47.6604,-122.28,2350,4000,13.79326597151132
4309710100,4,3.25,3940,27591,2.0,0,3,3,9,3440,500,2000,0,98059,47.5157,-122.116,3420,29170,13.493928313146206
5437800020,3,1.75,1350,9793,1.0,0,0,4,7,1350,0,1968,0,98022,47.1981,-122.003,1690,8080,12.323860125621126
7202270830,4,2.5,2690,4736,2.0,0,0,3,7,2690,0,2001,0,98053,47.6869,-122.036,2690,4791,13.317931805683793
4319200450,4,1.0,1200,6600,1.5,0,2,3,7,1200,0,1908,0,98136,47.5372,-122.382,1810,6600,12.985399815906522
2806300065,4,4.0,4430,31353,2.0,0,0,3,12,4430,0,1998,0,98005,47.6422,-122.157,3900,35237,14.488455541410652
1737100040,3,1.75,1710,7350,1.0,0,0,3,8,1280,430,1981,0,98033,47.699,-122.167,2100,7560,13.171155446333852
5459500125,6,2.75,3600,9675,1.0,0,2,4,9,1940,1660,1977,0,98040,47.5726,-122.213,2990,9675,13.815511557963774
5422500220,4,2.5,2050,6705,1.0,0,0,4,7,1230,820,1973,0,98034,47.7242,-122.217,1610,7292,13.079457964073546
6380500151,3,1.5,1370,7697,1.0,0,0,3,7,1370,0,1939,0,98177,47.7153,-122.361,1370,7697,13.056225711649638
2387400120,4,2.5,2500,6005,2.0,0,0,3,9,2500,0,2001,0,98033,47.6922,-122.174,2680,7200,13.384729180332174
1898600050,4,1.5,1360,9323,1.0,0,0,4,7,1360,0,1968,0,98023,47.3168,-122.401,1180,9611,12.458778882573533
5101408835,5,3.0,2200,6380,1.0,0,0,3,7,1440,760,1987,0,98125,47.7033,-122.322,1960,5800,13.23551526136861
8691330330,4,2.5,4080,10295,2.0,0,0,3,10,4080,0,1998,0,98075,47.5933,-121.982,3470,10295,13.70903942580019
5067400032,3,2.5,3070,14400,1.0,0,3,5,9,1720,1350,1985,0,98198,47.3716,-122.321,2020,18211,13.217675375388819
8731982050,4,2.75,3430,8000,1.5,0,0,4,8,3430,0,1972,0,98023,47.3183,-122.382,2090,8000,12.815838217151068
5318101695,4,1.5,2430,3600,2.5,0,0,3,8,2430,0,1980,0,98112,47.6351,-122.285,2020,4800,13.753636218075409
8165100035,2,1.5,1260,9693,1.0,0,0,3,7,1260,0,1957,0,98177,47.7775,-122.365,1800,9693,12.411300667857624
3876100080,3,1.0,1600,7500,1.0,0,0,3,7,1600,0,1966,0,98034,47.7198,-122.182,2050,7200,12.691583538230217
3271300345,3,3.0,2800,5800,1.0,0,0,3,9,1580,1220,1953,2010,98199,47.6493,-122.413,2580,5800,13.84312669775942
7905400160,3,1.5,1370,9800,1.0,0,0,5,7,1370,0,1968,0,98001,47.3068,-122.27,1370,9800,12.41674272554783
4047200135,3,2.0,2860,24046,1.0,0,0,3,9,1700,1160,1985,0,98019,47.7718,-121.904,1460,13648,12.57513652865672
123000110,2,1.0,910,5000,1.0,0,0,3,7,910,0,1924,0,98107,47.6733,-122.37,1050,5000,13.161586013632684
5071400104,5,3.5,2720,7598,2.0,0,0,3,8,1860,860,1993,0,98115,47.6931,-122.283,2430,7728,13.444448325847754
2922703150,3,0.75,1110,3960,1.0,0,0,3,7,1110,0,1951,0,98117,47.6834,-122.366,1610,5530,12.931815275185052
7831800411,4,1.75,1510,5500,1.5,0,0,3,7,1510,0,1920,0,98106,47.535,-122.359,1320,6431,12.429220196836383
3558900590,6,1.75,2230,10080,1.0,0,0,3,7,1390,840,1969,0,98034,47.7089,-122.201,2110,8475,13.44806496108591
418000330,2,1.0,700,5200,1.0,0,0,5,5,700,0,1952,0,98056,47.4924,-122.174,970,5200,12.20582761551277
9551201155,3,3.25,2610,4500,1.5,0,0,4,9,1660,950,1909,0,98103,47.6701,-122.339,2110,4500,13.73755009757506
2871000360,4,2.5,3060,6826,2.0,0,0,3,9,3060,0,2004,0,98052,47.7006,-122.112,3110,6932,13.560619598657233
5561000420,4,2.25,3390,39356,1.0,0,0,4,8,1640,1750,1964,0,98027,47.461,-121.992,2160,38061,13.102162710901053
1723049624,5,3.0,2100,7715,1.0,0,0,3,7,1250,850,2013,0,98168,47.4866,-122.319,2100,7959,12.706850963741102
4054500390,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,14.126665719201661
7015200615,4,2.25,2280,6660,1.5,0,2,3,8,1960,320,1940,1984,98119,47.6503,-122.368,1720,5336,13.617060838751888
3126049446,3,3.5,1130,1449,3.0,0,0,3,7,1130,0,2005,0,98103,47.6968,-122.348,1130,1200,12.745488641595722
2618300190,3,1.5,1110,10296,1.0,0,0,5,7,1110,0,1964,0,98042,47.422,-122.153,1330,10296,12.449022745701502
2991000160,4,0.5,2300,5570,2.0,0,0,3,8,2300,0,1996,0,98092,47.3285,-122.168,1820,6371,12.652362948153474
7853240310,4,2.5,3500,11306,2.0,0,2,3,9,3500,0,2005,0,98065,47.5428,-121.861,3180,8028,13.39239204133378
8078420230,3,2.5,1950,9906,2.0,0,0,3,8,1950,0,1988,0,98074,47.6363,-122.025,1860,7689,13.180634172318978
4039701280,3,2.25,2440,9689,1.0,0,2,4,8,1830,610,1974,0,98008,47.6141,-122.111,2730,9689,13.768943969816327
1441800010,3,2.25,2250,8000,1.0,0,0,3,8,1460,790,1976,0,98034,47.7229,-122.202,1930,9000,13.038766527911386
2742100250,4,3.5,3820,17745,2.0,0,2,3,8,2440,1380,1955,0,98108,47.557,-122.295,2520,9640,13.217675375388819
8077210350,4,2.5,2210,9875,2.0,0,0,3,9,2210,0,1990,0,98074,47.6285,-122.025,2440,8799,13.367661298303675
2195900010,3,1.5,1540,13475,1.0,0,0,4,7,1540,0,1972,0,98059,47.4766,-122.153,1550,13475,12.506180941677357
8944550140,3,2.5,2200,3360,2.0,0,0,3,8,2200,0,2009,0,98118,47.5418,-122.287,2130,3423,12.979649382005148
9285800590,3,1.0,1610,4108,1.5,0,0,5,7,1610,0,1928,0,98126,47.5704,-122.376,1680,4467,13.244582780038517
5649300160,3,1.75,2030,32565,1.0,0,0,3,8,1600,430,1981,0,98052,47.7112,-122.098,2910,34190,13.30051123642657
3034200550,4,2.5,2140,7754,2.0,0,0,3,8,2140,0,1996,0,98133,47.7173,-122.338,1690,7775,13.171155446333852
236500010,3,1.75,1650,8850,1.0,0,0,3,7,1650,0,1959,0,98188,47.4331,-122.291,1400,8800,12.301387370778713
6197800101,3,1.0,1330,45738,2.0,0,0,2,6,1330,0,1967,0,98058,47.436,-122.185,1490,24000,12.367345048436391
4326000220,3,1.0,1290,9526,1.5,0,0,3,7,1290,0,1961,0,98034,47.7111,-122.213,1290,9508,12.679199517372098
9238450430,3,1.0,990,9798,1.0,0,0,3,7,990,0,1968,0,98072,47.767,-122.164,1210,9870,12.524530013005734
9517200480,3,1.75,2330,12141,1.0,0,0,3,7,1390,940,1983,0,98072,47.7607,-122.146,1850,12141,13.190023895035274
1901600090,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.4663,-122.359,2300,9500,12.873904582205107
4099500935,3,1.75,2180,10221,1.0,0,2,4,7,1140,1040,1946,0,98040,47.5885,-122.248,2180,8535,13.465954500233115
423059039,3,2.0,2030,8649,1.0,0,0,3,7,2030,0,1998,0,98056,47.5082,-122.166,1760,7200,12.807655372286902
2968801366,3,2.75,1650,5700,2.0,0,0,4,7,1650,0,1988,0,98166,47.4563,-122.348,1320,7620,12.765691290604371
1523069086,3,1.75,1460,22651,1.0,0,0,4,7,1460,0,1961,0,98027,47.4861,-122.03,2030,49222,12.886643575525625
2558700220,4,2.75,2100,7350,1.0,0,0,5,7,1240,860,1978,0,98034,47.7194,-122.172,2490,7350,13.12834743715147
8570900162,2,1.0,950,15996,1.0,0,0,4,7,950,0,1946,1995,98045,47.4987,-121.787,950,25510,12.173037959397275
5297200089,2,1.75,1720,5785,1.0,0,0,3,6,860,860,1948,2002,98118,47.5554,-122.274,1680,5184,13.406038934481533
3832070040,4,2.5,1996,4547,2.0,0,0,3,7,1996,0,2009,0,98042,47.3365,-122.051,2180,5127,12.560247968016562
7436300180,3,3.5,2320,3174,2.0,0,0,3,9,2060,260,1997,0,98033,47.6897,-122.175,2320,3187,13.180634172318978
9191201790,3,1.75,1590,2500,1.5,0,0,4,7,1190,400,1908,0,98105,47.6668,-122.299,1420,3800,13.228525371792253
9183701345,2,1.75,1560,7575,1.0,0,0,3,8,1560,0,2002,0,98030,47.3776,-122.228,2050,9000,12.577639650232573
6671900130,4,2.75,2200,5207,1.0,0,0,5,7,1120,1080,1951,0,98133,47.74,-122.343,1210,6008,12.821260987319457
9465910150,3,2.5,2470,9226,2.0,0,0,3,9,2470,0,1991,0,98072,47.7439,-122.17,2820,11013,13.316285717486736
4337000070,3,1.0,930,7590,1.0,0,0,3,6,820,110,1943,0,98166,47.4802,-122.335,1220,7590,12.206077645517674
2568300132,3,2.0,1870,5455,1.0,0,0,5,7,1060,810,1926,0,98125,47.7029,-122.297,1870,7435,13.163507240119458
222069029,2,1.75,1780,224769,1.0,0,0,4,8,1780,0,1976,0,98038,47.4158,-122.002,2060,71560,13.190023895035274
4083306720,4,1.5,1790,3420,1.0,0,0,4,7,1020,770,1923,0,98103,47.6489,-122.337,1680,3420,13.235693848424024
5561400440,4,2.5,3030,47958,1.0,0,0,3,8,1660,1370,1980,0,98027,47.4598,-122.004,2740,36017,13.049794835104816
6403500570,5,2.75,2990,7420,2.0,0,0,3,8,2990,0,1996,0,98059,47.4944,-122.162,2290,7678,13.119360874400073
8847400115,3,2.0,2420,208652,1.5,0,0,3,8,2420,0,2005,0,98010,47.3666,-121.978,3180,212137,13.28787951079572
6918700130,3,2.5,3380,7126,2.0,0,0,3,8,3380,0,1965,2003,98008,47.6276,-122.122,1810,7308,13.52649559761195
2768300736,3,3.0,1760,2114,2.0,0,0,3,7,1400,360,2008,0,98107,47.6666,-122.37,1300,1500,13.312985389904174
5137300130,4,2.5,1930,9653,1.0,0,0,4,9,1930,0,1968,0,98023,47.3367,-122.335,2100,10454,13.049794835104816
2581900036,3,1.75,2110,11250,1.0,0,0,4,8,2110,0,1961,0,98040,47.5402,-122.216,2560,10992,13.51845266959401
5013500110,2,1.0,1070,6625,1.0,0,0,3,7,830,240,1950,0,98116,47.5736,-122.393,1310,6625,12.959846800844963
5078400035,4,1.75,2360,8286,1.0,0,0,3,7,1320,1040,1952,0,98004,47.6226,-122.205,1680,7630,13.681980308196241
5587000010,3,2.25,1680,8450,1.0,0,0,3,8,1340,340,1960,0,98177,47.7575,-122.361,1850,8300,12.861001210669146
3840700455,3,2.0,1650,9641,1.5,0,0,3,7,1650,0,1983,0,98034,47.7145,-122.231,1940,6701,12.923914877701906
2895800640,2,1.75,1290,1493,2.0,0,0,3,8,1290,0,2014,0,98106,47.5171,-122.346,1410,1875,12.38756469170864
3825311210,3,2.5,2680,5497,2.0,0,0,3,9,2680,0,2001,0,98052,47.7043,-122.128,2780,5497,13.457407451830088
2592220040,4,2.5,3090,10730,2.0,0,0,5,8,2420,670,1985,0,98006,47.5458,-122.141,2220,7875,13.789526887316997
7137970340,5,2.5,2270,6300,2.0,0,0,3,8,2270,0,1995,0,98092,47.3266,-122.169,2240,7005,12.560247968016562
1023059429,4,2.5,2100,5857,2.0,0,0,3,8,2100,0,2002,0,98059,47.4956,-122.163,2090,7779,12.847929163278053
1788900230,3,1.0,840,9480,1.0,0,0,3,6,840,0,1960,0,98023,47.3277,-122.341,840,9420,11.367911253546788
3211101010,3,1.0,1190,8450,1.0,0,0,5,6,1190,0,1961,0,98059,47.4807,-122.157,1660,8450,12.674515682685282
8901000911,3,1.75,2120,5992,1.0,0,0,3,7,1060,1060,1947,0,98125,47.7083,-122.308,1840,11000,12.959846800844963
1241500155,3,2.5,2070,3599,2.0,0,0,3,8,2070,0,1999,0,98033,47.6679,-122.165,2070,6844,13.26212705890841
7010700936,3,2.5,2860,4442,2.0,0,0,3,8,2860,0,2000,0,98199,47.661,-122.396,1440,4400,13.591117476312084
4051100230,3,1.0,1340,7000,1.0,0,0,4,7,1340,0,1978,0,98042,47.3742,-122.149,1850,7904,12.388398368982115
1982201255,2,1.0,810,3880,1.0,0,0,3,7,810,0,1952,0,98107,47.6631,-122.365,900,4365,12.788151384506698
1324300380,3,1.0,1600,5000,1.5,0,0,3,7,1110,490,1947,0,98107,47.655,-122.358,1380,5000,13.217675375388819
9188200505,4,2.5,1830,3868,2.0,0,0,3,7,1830,0,2007,0,98118,47.5186,-122.276,2330,3868,12.524530013005734
6791200120,3,2.25,1820,13362,1.0,0,0,3,8,1220,600,1977,0,98075,47.5898,-122.052,2050,15000,13.081543466215237
5111400086,3,1.0,1250,53143,1.0,0,0,5,6,1250,0,1945,0,98038,47.4235,-122.051,1820,217800,11.608244735642321
2767603753,2,2.0,1370,1878,3.0,0,0,3,8,1370,0,2004,0,98107,47.6721,-122.387,1280,1878,13.214032390746006
2976800360,3,3.0,2400,7260,1.0,0,0,3,7,1440,960,1955,0,98178,47.5045,-122.251,1060,7200,12.7241250927876
8857640040,4,2.5,2400,6053,2.0,0,0,3,8,2400,0,2001,0,98038,47.3869,-122.033,2460,6519,12.959846800844963
9478500640,4,2.5,2250,4495,2.0,0,0,3,7,2250,0,2008,0,98042,47.3663,-122.114,2250,4500,12.586223364451623
3971700940,3,1.5,1430,8000,1.0,0,0,5,7,1430,0,1948,0,98155,47.772,-122.322,1410,9820,12.706850963741102
1827200135,4,2.0,3510,12905,1.0,0,2,3,8,2210,1300,1965,1982,98166,47.4466,-122.36,2530,16143,13.226400818184475
9828702812,4,3.0,1670,1189,3.0,0,0,3,8,1427,243,2000,0,98122,47.6182,-122.302,1700,1401,13.274227444925158
9126100861,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543,13.230322314239945
3860400100,4,2.75,2500,20000,1.0,0,0,4,8,1700,800,1969,0,98004,47.5901,-122.198,2650,20000,13.76421831620775
3622069050,3,1.0,1570,9650,1.5,0,0,5,5,1570,0,1922,0,98010,47.3531,-121.982,1330,9650,12.267379387590864
9284801845,3,1.5,1060,5750,1.0,0,2,4,7,1060,0,1981,0,98126,47.5512,-122.371,1060,5750,12.777055016970678
7852030790,4,2.5,2960,5027,2.0,0,0,3,7,2960,0,2000,0,98065,47.5328,-121.881,2760,5500,13.122365377402328
2722049092,4,1.5,1780,14810,1.0,0,0,4,8,1180,600,1950,0,98032,47.3581,-122.288,1450,6728,12.388398368982115
9477580110,4,3.75,3460,6738,2.0,0,0,3,11,3460,0,2013,0,98059,47.506,-122.145,3340,6120,13.787082276443297
2492200055,3,1.75,1880,5752,1.0,0,0,4,7,940,940,1945,0,98126,47.5354,-122.378,1110,5201,12.928781055513184
9485950340,3,2.25,2800,35362,2.0,0,0,3,9,2800,0,1985,0,98042,47.3507,-122.089,2800,37058,12.919024904363686
7199310290,3,1.75,1720,7800,1.0,0,0,4,7,1170,550,1978,0,98052,47.6928,-122.125,1760,7276,13.276801444503338
1235100328,5,4.0,4070,11334,2.0,0,0,3,10,4070,0,2014,0,98033,47.6771,-122.187,2640,9401,14.189829624833274
1787600294,2,1.0,830,6893,1.0,0,0,3,7,830,0,1950,0,98125,47.7234,-122.328,1470,7200,12.310437165348775
6600490220,4,2.5,2290,3777,2.0,0,0,3,7,2290,0,2004,0,98198,47.3617,-122.308,1480,3608,12.535379989788607
1839910470,3,1.75,1540,7490,1.0,0,0,5,7,1540,0,1971,0,98034,47.7222,-122.177,1270,7350,13.017005083966255
714000195,2,1.0,1390,5544,1.0,0,0,3,7,930,460,1947,0,98105,47.6696,-122.267,1710,6200,13.1421679654829
2254100090,5,3.5,4320,7502,2.0,0,0,3,9,3500,820,2012,0,98056,47.5235,-122.168,3250,7538,13.695883197586157
3797300190,4,2.5,1920,8562,2.0,0,2,4,7,1920,0,1994,0,98022,47.1932,-122.008,1820,8628,12.640937967253592
7560000050,3,3.5,2440,3502,2.0,0,0,3,7,1970,470,2000,0,98005,47.589,-122.165,2440,3417,13.500801182986649
7457000005,4,2.0,3090,8125,2.5,0,0,5,8,3090,0,1918,0,98117,47.6851,-122.395,1560,6250,14.014362236381235
2224079001,3,2.0,2570,159865,1.0,0,0,5,7,2570,0,1968,0,98024,47.5547,-121.892,2010,38322,13.346627900195182
7682200320,3,2.0,1610,7575,1.0,0,0,4,7,1110,500,1965,0,98003,47.334,-122.3,1920,8400,12.192992471824816
9550200650,2,1.75,1170,2400,1.0,0,0,4,7,740,430,1903,0,98103,47.6653,-122.333,1570,3919,13.120363378739663
4475000120,4,3.0,2580,6740,2.0,0,0,3,8,2580,0,1999,0,98058,47.4296,-122.185,2010,6740,12.793862088206213
9310300160,5,2.5,2990,9240,2.0,0,0,3,8,2990,0,2015,0,98133,47.7384,-122.348,1970,18110,12.785493861878301
7399300780,3,2.25,1530,6600,1.0,0,0,4,7,1240,290,1968,0,98055,47.462,-122.188,1500,7700,12.729323752253295
9169100175,4,2.0,2490,4700,1.0,0,0,4,7,1690,800,1952,0,98136,47.5254,-122.392,2240,5000,13.45883704259595
3797300140,3,2.75,1850,8820,2.0,0,0,4,8,1850,0,1993,0,98022,47.1928,-122.01,1850,8651,12.621491384816093
4027700666,4,2.5,3180,9603,2.0,0,2,3,9,3180,0,2002,0,98155,47.7717,-122.277,2440,15261,13.567050480716235
1923069078,4,3.25,3180,194278,2.0,0,0,3,10,3180,0,2005,0,98059,47.4711,-122.084,2200,178160,13.698977865303197
7784400060,3,2.5,2370,9000,1.0,0,3,4,8,1570,800,1952,0,98146,47.4922,-122.365,2120,9500,13.208542908506082
2207200820,3,1.5,1420,7520,1.0,0,0,4,7,1420,0,1956,0,98007,47.601,-122.134,2000,7520,12.931464338968341
4232903990,3,1.0,2230,3200,2.0,0,2,3,8,1630,600,1918,0,98109,47.6334,-122.356,2280,5400,13.554147092530322
2523069134,4,2.5,2480,91911,1.0,0,2,4,7,1470,1010,1973,0,98027,47.4579,-121.981,2540,91911,13.112315061750808
98030660,4,2.5,3880,7208,2.0,0,0,3,10,3880,0,2006,0,98075,47.5841,-121.971,3280,7221,13.610944619216111
524069037,2,1.0,1240,57000,1.0,0,0,3,7,1240,0,1962,0,98075,47.597,-122.059,3050,25545,13.132315688453556
4154300296,3,1.0,960,5030,1.0,0,0,3,7,960,0,1955,0,98118,47.5611,-122.28,1460,5400,12.367345048436391
2172000846,4,2.0,2080,13510,1.0,0,0,3,7,1040,1040,1950,0,98178,47.4918,-122.258,2010,11625,12.421188057397055
1123049126,3,1.0,1340,10035,1.0,0,0,3,7,1340,0,1959,0,98178,47.4916,-122.254,2090,10035,12.33270970174018
7640400190,3,2.0,1770,8141,1.0,0,0,5,8,1770,0,1952,0,98177,47.7232,-122.371,1770,8100,13.399996629152975
1433500050,4,2.5,2720,13500,1.0,0,0,3,8,1510,1210,1969,0,98007,47.6191,-122.145,2510,12350,13.217584462330732
1931300110,3,1.0,1570,4000,2.0,0,0,5,8,1570,0,1908,0,98103,47.6575,-122.346,1640,4000,13.45883704259595
2525500260,3,1.75,1300,9079,1.0,0,0,3,7,1300,0,1986,0,98059,47.4834,-122.159,1890,7369,12.709876675502672
5700004040,3,3.25,3990,8505,2.0,0,2,3,9,2870,1120,1922,1999,98144,47.5744,-122.283,3640,8505,14.220976332738882
3670500710,3,1.5,1010,8108,1.0,0,0,5,7,1010,0,1954,0,98155,47.7359,-122.309,1300,8108,12.91287861862581
1954440050,4,2.5,2050,8683,2.0,0,0,3,8,2050,0,1987,0,98074,47.62,-122.043,2010,8744,13.217675375388819
5347200220,2,1.0,720,4758,1.0,0,0,3,6,720,0,1947,0,98126,47.5176,-122.376,990,4920,12.323860125621126
2215500080,5,2.0,1940,6000,1.0,0,0,5,7,970,970,1945,0,98115,47.6875,-122.287,1700,6000,13.270785106659046
7625704005,3,2.0,2000,7000,2.0,0,0,3,7,2000,0,1916,1986,98136,47.5452,-122.393,1840,7000,13.237477967034438
2493200370,2,1.75,1550,4257,1.0,0,3,3,7,830,720,1953,0,98136,47.5274,-122.384,1920,5100,12.936036208848487
3343902650,2,1.75,1700,18000,1.0,0,0,3,8,1700,0,1972,0,98056,47.5066,-122.194,1700,8225,12.577639650232573
1853081000,5,2.75,2830,6137,2.0,0,0,3,9,2830,0,2010,0,98074,47.5932,-122.058,3170,6285,13.617060838751888
1126059022,4,2.5,2660,40312,2.0,0,0,4,8,2660,0,1977,0,98072,47.7532,-122.139,2650,45302,13.4111463436501
2436700625,2,2.5,1450,1281,2.0,0,0,3,8,1220,230,2006,0,98105,47.665,-122.285,1440,1281,13.28787951079572
7844200425,4,2.0,2680,14157,1.0,0,0,3,8,1460,1220,1966,0,98188,47.4286,-122.292,2100,9199,13.171155446333852
3904940160,3,2.5,2160,7584,2.0,0,0,3,8,2160,0,1988,0,98029,47.5751,-122.014,2160,7372,13.22672519452875
7131300047,2,1.0,2150,4500,1.5,0,0,3,7,1260,890,1917,0,98118,47.5158,-122.267,1590,5010,12.367345048436391
624100010,3,2.5,2930,19900,1.5,0,0,3,9,2930,0,1983,0,98077,47.7234,-122.066,3160,20492,13.377007146164305
1972200660,2,1.5,1120,1201,3.0,0,0,3,8,1120,0,1999,0,98103,47.6524,-122.353,1370,1298,13.049794835104816
1898900280,4,3.0,2380,20277,1.0,0,0,3,8,1500,880,1999,0,98023,47.3046,-122.392,2370,15440,12.73670383776449
